hour_id_x,date,season_x,year_x,month_x,hour,holiday_x,weekday_x,working_day_x,weather_situation_x,temperature_x,apparent_temperature_x,humidity_x,windspeed_x,casual_x,member_x,count_x,hour_id_y,season_y,year_y,month_y,holiday_y,weekday_y,working_day_y,weather_situation_y,temperature_y,apparent_temperature_y,humidity_y,windspeed_y,casual_y,member_y,count_y,windspeed_category
4942,2011-07-29,Summer,0,7,19,0,5,1,1,0.9,0.8485,0.42,0.2239,22,219,241,210,Summer,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,Berangin
4943,2011-07-29,Summer,0,7,20,0,5,1,1,0.86,0.7879,0.41,0.3284,53,153,206,210,Summer,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,Berangin
4944,2011-07-29,Summer,0,7,21,0,5,1,1,0.82,0.7576,0.46,0.1642,29,134,163,210,Summer,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,Berangin
4945,2011-07-29,Summer,0,7,22,0,5,1,1,0.8,0.7424,0.49,0.2239,47,127,174,210,Summer,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,Berangin
4946,2011-07-29,Summer,0,7,23,0,5,1,1,0.78,0.7121,0.52,0.1045,26,90,116,210,Summer,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,Berangin
4947,2011-07-30,Summer,0,7,0,0,6,0,1,0.76,0.697,0.55,0.194,60,73,133,211,Summer,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,Tenang
4948,2011-07-30,Summer,0,7,1,0,6,0,1,0.76,0.697,0.55,0.0896,15,75,90,211,Summer,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,Tenang
4949,2011-07-30,Summer,0,7,2,0,6,0,1,0.76,0.697,0.55,0.1045,11,31,42,211,Summer,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,Tenang
4950,2011-07-30,Summer,0,7,3,0,6,0,1,0.74,0.6818,0.62,0.1642,18,25,43,211,Summer,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,Tenang
4951,2011-07-30,Summer,0,7,4,0,6,0,1,0.72,0.6818,0.66,0.1642,4,6,10,211,Summer,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,Tenang
4952,2011-07-30,Summer,0,7,5,0,6,0,1,0.72,0.6818,0.7,0.2836,4,9,13,211,Summer,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,Tenang
4953,2011-07-30,Summer,0,7,6,0,6,0,1,0.72,0.6818,0.7,0.2985,6,18,24,211,Summer,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,Tenang
4954,2011-07-30,Summer,0,7,7,0,6,0,1,0.76,0.7273,0.66,0.194,3,39,42,211,Summer,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,Tenang
4955,2011-07-30,Summer,0,7,8,0,6,0,1,0.78,0.7424,0.59,0.2239,27,87,114,211,Summer,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,Tenang
4956,2011-07-30,Summer,0,7,9,0,6,0,1,0.82,0.7576,0.46,0.2985,49,125,174,211,Summer,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,Tenang
4957,2011-07-30,Summer,0,7,10,0,6,0,1,0.82,0.7424,0.41,0.2985,79,182,261,211,Summer,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,Tenang
4958,2011-07-30,Summer,0,7,11,0,6,0,1,0.84,0.7424,0.36,0.194,111,206,317,211,Summer,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,Tenang
4959,2011-07-30,Summer,0,7,12,0,6,0,1,0.84,0.7273,0.32,0.1642,111,230,341,211,Summer,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,Tenang
4960,2011-07-30,Summer,0,7,13,0,6,0,1,0.88,0.7576,0.29,0.0,125,183,308,211,Summer,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,Tenang
4961,2011-07-30,Summer,0,7,14,0,6,0,1,0.9,0.7879,0.29,0.0,112,193,305,211,Summer,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,Tenang
4962,2011-07-30,Summer,0,7,15,0,6,0,1,0.9,0.803,0.31,0.1343,113,189,302,211,Summer,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,Tenang
4963,2011-07-30,Summer,0,7,16,0,6,0,1,0.9,0.7879,0.27,0.2239,126,176,302,211,Summer,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,Tenang
4964,2011-07-30,Summer,0,7,17,0,6,0,1,0.9,0.7879,0.29,0.1045,93,209,302,211,Summer,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,Tenang
4965,2011-07-30,Summer,0,7,18,0,6,0,1,0.88,0.7576,0.28,0.194,92,207,299,211,Summer,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,Tenang
4966,2011-07-30,Summer,0,7,19,0,6,0,1,0.74,0.6515,0.33,0.2239,101,155,256,211,Summer,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,Tenang
4967,2011-07-30,Summer,0,7,20,0,6,0,1,0.82,0.7424,0.43,0.1343,74,132,206,211,Summer,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,Tenang
4968,2011-07-30,Summer,0,7,21,0,6,0,1,0.8,0.7424,0.49,0.1642,82,123,205,211,Summer,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,Tenang
4969,2011-07-30,Summer,0,7,22,0,6,0,1,0.78,0.7121,0.52,0.1045,80,129,209,211,Summer,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,Tenang
4970,2011-07-30,Summer,0,7,23,0,6,0,1,0.76,0.697,0.55,0.0896,63,114,177,211,Summer,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,Tenang
4971,2011-07-31,Summer,0,7,0,0,0,0,1,0.76,0.697,0.55,0.0896,33,80,113,212,Summer,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,Tenang
4972,2011-07-31,Summer,0,7,1,0,0,0,1,0.74,0.6818,0.62,0.0896,8,71,79,212,Summer,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,Tenang
4973,2011-07-31,Summer,0,7,2,0,0,0,1,0.74,0.697,0.66,0.0896,19,48,67,212,Summer,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,Tenang
4974,2011-07-31,Summer,0,7,3,0,0,0,1,0.74,0.697,0.66,0.0,24,26,50,212,Summer,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,Tenang
4975,2011-07-31,Summer,0,7,4,0,0,0,1,0.72,0.6818,0.7,0.0,6,7,13,212,Summer,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,Tenang
4976,2011-07-31,Summer,0,7,5,0,0,0,1,0.72,0.6818,0.69,0.0,4,4,8,212,Summer,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,Tenang
4977,2011-07-31,Summer,0,7,6,0,0,0,1,0.74,0.697,0.7,0.0,5,8,13,212,Summer,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,Tenang
4978,2011-07-31,Summer,0,7,7,0,0,0,1,0.74,0.6818,0.58,0.1343,19,26,45,212,Summer,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,Tenang
4979,2011-07-31,Summer,0,7,8,0,0,0,1,0.76,0.697,0.55,0.2239,54,88,142,212,Summer,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,Tenang
4980,2011-07-31,Summer,0,7,9,0,0,0,1,0.8,0.7424,0.49,0.0,55,128,183,212,Summer,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,Tenang
4981,2011-07-31,Summer,0,7,10,0,0,0,1,0.84,0.7424,0.36,0.1642,91,163,254,212,Summer,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,Tenang
4982,2011-07-31,Summer,0,7,11,0,0,0,1,0.86,0.7424,0.28,0.1642,112,163,275,212,Summer,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,Tenang
4983,2011-07-31,Summer,0,7,12,0,0,0,1,0.9,0.7727,0.25,0.194,146,192,338,212,Summer,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,Tenang
4984,2011-07-31,Summer,0,7,13,0,0,0,1,0.9,0.7727,0.24,0.1343,142,152,294,212,Summer,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,Tenang
4985,2011-07-31,Summer,0,7,14,0,0,0,1,0.9,0.7727,0.24,0.1642,130,196,326,212,Summer,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,Tenang
4986,2011-07-31,Summer,0,7,15,0,0,0,1,0.92,0.7727,0.18,0.2985,109,184,293,212,Summer,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,Tenang
4987,2011-07-31,Summer,0,7,16,0,0,0,1,0.92,0.7727,0.17,0.2836,98,208,306,212,Summer,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,Tenang
4988,2011-07-31,Summer,0,7,17,0,0,0,1,0.92,0.7727,0.16,0.1642,114,206,320,212,Summer,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,Tenang
4989,2011-07-31,Summer,0,7,18,0,0,0,1,0.86,0.7879,0.41,0.2836,91,213,304,212,Summer,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,Tenang
4990,2011-07-31,Summer,0,7,19,0,0,0,1,0.8,0.7576,0.55,0.3284,87,187,274,212,Summer,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,Tenang
4991,2011-07-31,Summer,0,7,20,0,0,0,1,0.8,0.7576,0.55,0.3284,70,205,275,212,Summer,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,Tenang
4992,2011-07-31,Summer,0,7,21,0,0,0,1,0.78,0.7424,0.59,0.2985,68,96,164,212,Summer,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,Tenang
4993,2011-07-31,Summer,0,7,22,0,0,0,1,0.74,0.697,0.7,0.2985,25,71,96,212,Summer,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,Tenang
4994,2011-07-31,Summer,0,7,23,0,0,0,1,0.74,0.697,0.66,0.2239,14,56,70,212,Summer,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,Tenang
4995,2011-08-01,Summer,0,8,0,0,1,1,1,0.72,0.6818,0.7,0.2239,7,22,29,213,Summer,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,Tenang
4996,2011-08-01,Summer,0,8,1,0,1,1,1,0.72,0.697,0.74,0.194,5,12,17,213,Summer,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,Tenang
4997,2011-08-01,Summer,0,8,2,0,1,1,1,0.7,0.6667,0.74,0.1045,4,7,11,213,Summer,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,Tenang
4998,2011-08-01,Summer,0,8,3,0,1,1,1,0.7,0.6667,0.79,0.1642,0,4,4,213,Summer,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,Tenang
4999,2011-08-01,Summer,0,8,4,0,1,1,1,0.66,0.6061,0.83,0.1343,2,2,4,213,Summer,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,Tenang
5000,2011-08-01,Summer,0,8,5,0,1,1,1,0.66,0.6061,0.83,0.1045,2,24,26,213,Summer,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,Tenang
5001,2011-08-01,Summer,0,8,6,0,1,1,1,0.66,0.6061,0.83,0.0896,3,97,100,213,Summer,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,Tenang
5002,2011-08-01,Summer,0,8,7,0,1,1,1,0.74,0.6818,0.62,0.0,24,258,282,213,Summer,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,Tenang
5003,2011-08-01,Summer,0,8,8,0,1,1,1,0.8,0.7273,0.43,0.194,35,347,382,213,Summer,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,Tenang
5004,2011-08-01,Summer,0,8,9,0,1,1,1,0.82,0.7424,0.41,0.0,27,139,166,213,Summer,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,Tenang
5005,2011-08-01,Summer,0,8,10,0,1,1,1,0.86,0.7576,0.36,0.1642,27,70,97,213,Summer,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,Tenang
5006,2011-08-01,Summer,0,8,11,0,1,1,1,0.88,0.7727,0.32,0.1642,53,66,119,213,Summer,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,Tenang
5007,2011-08-01,Summer,0,8,12,0,1,1,1,0.9,0.803,0.33,0.2537,53,115,168,213,Summer,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,Tenang
5008,2011-08-01,Summer,0,8,13,0,1,1,1,0.9,0.803,0.31,0.2985,38,112,150,213,Summer,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,Tenang
5009,2011-08-01,Summer,0,8,14,0,1,1,1,0.92,0.8182,0.29,0.194,37,86,123,213,Summer,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,Tenang
5010,2011-08-01,Summer,0,8,15,0,1,1,1,0.9,0.7879,0.27,0.0,52,77,129,213,Summer,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,Tenang
5011,2011-08-01,Summer,0,8,16,0,1,1,1,0.9,0.7879,0.27,0.0,34,197,231,213,Summer,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,Tenang
5012,2011-08-01,Summer,0,8,17,0,1,1,1,0.76,0.6818,0.45,0.2985,69,445,514,213,Summer,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,Tenang
5013,2011-08-01,Summer,0,8,18,0,1,1,1,0.78,0.697,0.43,0.194,68,475,543,213,Summer,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,Tenang
5014,2011-08-01,Summer,0,8,19,0,1,1,1,0.74,0.6667,0.51,0.2239,63,350,413,213,Summer,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,Tenang
5015,2011-08-01,Summer,0,8,20,0,1,1,1,0.72,0.6818,0.62,0.2239,49,256,305,213,Summer,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,Tenang
5016,2011-08-01,Summer,0,8,21,0,1,1,1,0.7,0.6515,0.7,0.2537,42,178,220,213,Summer,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,Tenang
5017,2011-08-01,Summer,0,8,22,0,1,1,1,0.7,0.6515,0.7,0.0896,21,116,137,213,Summer,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,Tenang
5018,2011-08-01,Summer,0,8,23,0,1,1,1,0.68,0.6364,0.74,0.194,14,82,96,213,Summer,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,Tenang
5019,2011-08-02,Summer,0,8,0,0,2,1,1,0.66,0.6212,0.74,0.0,11,18,29,214,Summer,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,Berangin
5020,2011-08-02,Summer,0,8,1,0,2,1,1,0.66,0.6212,0.74,0.1045,4,8,12,214,Summer,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,Berangin
5021,2011-08-02,Summer,0,8,2,0,2,1,1,0.68,0.6364,0.69,0.0,2,6,8,214,Summer,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,Berangin
5022,2011-08-02,Summer,0,8,3,0,2,1,1,0.66,0.6212,0.74,0.194,0,5,5,214,Summer,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,Berangin
5023,2011-08-02,Summer,0,8,4,0,2,1,1,0.66,0.6212,0.74,0.1045,0,10,10,214,Summer,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,Berangin
5024,2011-08-02,Summer,0,8,5,0,2,1,1,0.66,0.6212,0.74,0.1343,4,17,21,214,Summer,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,Berangin
5025,2011-08-02,Summer,0,8,6,0,2,1,1,0.68,0.6364,0.69,0.1045,12,105,117,214,Summer,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,Berangin
5026,2011-08-02,Summer,0,8,7,0,2,1,1,0.72,0.6667,0.61,0.2836,15,320,335,214,Summer,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,Berangin
5027,2011-08-02,Summer,0,8,8,0,2,1,1,0.74,0.6818,0.58,0.2836,37,398,435,214,Summer,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,Berangin
5028,2011-08-02,Summer,0,8,9,0,2,1,1,0.78,0.697,0.46,0.2985,31,182,213,214,Summer,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,Berangin
5029,2011-08-02,Summer,0,8,10,0,2,1,1,0.82,0.7273,0.36,0.2985,50,90,140,214,Summer,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,Berangin
5030,2011-08-02,Summer,0,8,11,0,2,1,1,0.84,0.7273,0.32,0.4179,32,96,128,214,Summer,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,Berangin
5031,2011-08-02,Summer,0,8,12,0,2,1,1,0.86,0.7424,0.3,0.2836,45,112,157,214,Summer,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,Berangin
5032,2011-08-02,Summer,0,8,13,0,2,1,1,0.86,0.7424,0.3,0.2239,50,153,203,214,Summer,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,Berangin
5033,2011-08-02,Summer,0,8,14,0,2,1,1,0.9,0.7727,0.25,0.2836,45,114,159,214,Summer,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,Berangin
5034,2011-08-02,Summer,0,8,15,0,2,1,1,0.9,0.7727,0.25,0.2836,48,120,168,214,Summer,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,Berangin
5035,2011-08-02,Summer,0,8,16,0,2,1,1,0.9,0.7727,0.25,0.2836,58,216,274,214,Summer,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,Berangin
5036,2011-08-02,Summer,0,8,17,0,2,1,2,0.9,0.7879,0.27,0.1343,63,493,556,214,Summer,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,Berangin
5037,2011-08-02,Summer,0,8,18,0,2,1,2,0.86,0.7576,0.34,0.194,65,491,556,214,Summer,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,Berangin
5038,2011-08-02,Summer,0,8,19,0,2,1,2,0.86,0.7576,0.36,0.2239,85,369,454,214,Summer,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,Berangin
5039,2011-08-02,Summer,0,8,20,0,2,1,2,0.82,0.7576,0.46,0.2537,40,248,288,214,Summer,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,Berangin
5040,2011-08-02,Summer,0,8,21,0,2,1,1,0.8,0.7424,0.52,0.2239,53,201,254,214,Summer,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,Berangin
5041,2011-08-02,Summer,0,8,22,0,2,1,2,0.78,0.7424,0.59,0.1642,22,169,191,214,Summer,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,Berangin
5042,2011-08-02,Summer,0,8,23,0,2,1,2,0.8,0.7424,0.49,0.1642,29,103,132,214,Summer,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,Berangin
5043,2011-08-03,Summer,0,8,0,0,3,1,2,0.8,0.7424,0.49,0.1642,11,32,43,215,Summer,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,Tenang
5044,2011-08-03,Summer,0,8,1,0,3,1,2,0.78,0.7121,0.52,0.1642,7,9,16,215,Summer,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,Tenang
5045,2011-08-03,Summer,0,8,2,0,3,1,2,0.78,0.7121,0.49,0.1642,2,9,11,215,Summer,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,Tenang
5046,2011-08-03,Summer,0,8,3,0,3,1,2,0.76,0.697,0.55,0.0896,0,4,4,215,Summer,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,Tenang
5047,2011-08-03,Summer,0,8,4,0,3,1,2,0.76,0.697,0.52,0.1642,0,7,7,215,Summer,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,Tenang
5048,2011-08-03,Summer,0,8,5,0,3,1,2,0.76,0.697,0.55,0.0896,2,22,24,215,Summer,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,Tenang
5049,2011-08-03,Summer,0,8,6,0,3,1,3,0.72,0.6818,0.66,0.4925,9,101,110,215,Summer,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,Tenang
5050,2011-08-03,Summer,0,8,7,0,3,1,2,0.74,0.6667,0.51,0.2239,19,252,271,215,Summer,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,Tenang
5051,2011-08-03,Summer,0,8,8,0,3,1,2,0.74,0.6667,0.51,0.1642,29,408,437,215,Summer,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,Tenang
5052,2011-08-03,Summer,0,8,9,0,3,1,2,0.74,0.6818,0.55,0.194,23,172,195,215,Summer,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,Tenang
5053,2011-08-03,Summer,0,8,10,0,3,1,3,0.74,0.6818,0.58,0.0896,9,59,68,215,Summer,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,Tenang
5054,2011-08-03,Summer,0,8,11,0,3,1,2,0.74,0.6818,0.58,0.1045,29,93,122,215,Summer,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,Tenang
5055,2011-08-03,Summer,0,8,12,0,3,1,3,0.76,0.697,0.55,0.1343,19,142,161,215,Summer,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,Tenang
5056,2011-08-03,Summer,0,8,13,0,3,1,2,0.76,0.7121,0.58,0.2239,37,107,144,215,Summer,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,Tenang
5057,2011-08-03,Summer,0,8,14,0,3,1,2,0.76,0.7121,0.58,0.2239,43,104,147,215,Summer,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,Tenang
5058,2011-08-03,Summer,0,8,15,0,3,1,2,0.7,0.6667,0.79,0.1343,31,87,118,215,Summer,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,Tenang
5059,2011-08-03,Summer,0,8,16,0,3,1,3,0.68,0.6364,0.79,0.0,21,129,150,215,Summer,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,Tenang
5060,2011-08-03,Summer,0,8,17,0,3,1,2,0.7,0.6667,0.79,0.0,47,378,425,215,Summer,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,Tenang
5061,2011-08-03,Summer,0,8,18,0,3,1,3,0.7,0.6667,0.84,0.0,49,443,492,215,Summer,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,Tenang
5062,2011-08-03,Summer,0,8,19,0,3,1,3,0.7,0.6667,0.84,0.0,51,270,321,215,Summer,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,Tenang
5063,2011-08-03,Summer,0,8,20,0,3,1,3,0.7,0.6667,0.84,0.1045,7,80,87,215,Summer,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,Tenang
5064,2011-08-03,Summer,0,8,21,0,3,1,2,0.68,0.6364,0.89,0.1343,7,81,88,215,Summer,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,Tenang
5065,2011-08-03,Summer,0,8,22,0,3,1,3,0.68,0.6364,0.89,0.1045,11,66,77,215,Summer,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,Tenang
5066,2011-08-03,Summer,0,8,23,0,3,1,2,0.68,0.6364,0.89,0.0896,4,52,56,215,Summer,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,Tenang
5067,2011-08-04,Summer,0,8,0,0,4,1,2,0.68,0.6364,0.89,0.0896,2,15,17,216,Summer,0,8,0,4,1,2,0.71,0.664788,0.7575,0.19715,799,3777,4576,Berangin
5068,2011-08-04,Summer,0,8,1,0,4,1,2,0.66,0.5909,0.94,0.0896,3,14,17,216,Summer,0,8,0,4,1,2,0.71,0.664788,0.7575,0.19715,799,3777,4576,Berangin
5069,2011-08-04,Summer,0,8,2,0,4,1,2,0.66,0.5909,0.94,0.0896,2,5,7,216,Summer,0,8,0,4,1,2,0.71,0.664788,0.7575,0.19715,799,3777,4576,Berangin
5070,2011-08-04,Summer,0,8,3,0,4,1,3,0.66,0.5909,0.94,0.0896,0,3,3,216,Summer,0,8,0,4,1,2,0.71,0.664788,0.7575,0.19715,799,3777,4576,Berangin
5071,2011-08-04,Summer,0,8,4,0,4,1,2,0.68,0.6364,0.89,0.0,0,7,7,216,Summer,0,8,0,4,1,2,0.71,0.664788,0.7575,0.19715,799,3777,4576,Berangin
5072,2011-08-04,Summer,0,8,5,0,4,1,2,0.68,0.6364,0.89,0.0,3,17,20,216,Summer,0,8,0,4,1,2,0.71,0.664788,0.7575,0.19715,799,3777,4576,Berangin
5073,2011-08-04,Summer,0,8,6,0,4,1,2,0.68,0.6364,0.89,0.2985,7,90,97,216,Summer,0,8,0,4,1,2,0.71,0.664788,0.7575,0.19715,799,3777,4576,Berangin
5074,2011-08-04,Summer,0,8,7,0,4,1,2,0.68,0.6364,0.89,0.2985,11,271,282,216,Summer,0,8,0,4,1,2,0.71,0.664788,0.7575,0.19715,799,3777,4576,Berangin
5075,2011-08-04,Summer,0,8,8,0,4,1,2,0.7,0.6515,0.82,0.3582,29,369,398,216,Summer,0,8,0,4,1,2,0.71,0.664788,0.7575,0.19715,799,3777,4576,Berangin
